title,document_url,company_url,page_number
I&M Group Plc (IMH.ke) 2024 Presentation,https://africanfinancials.com/document/ke-imh-2024-pr-00/,https://africanfinancials.com/company/ke-imh/,12
Liberty Kenya Holdings Limited (LBTY.ke) HY2024 Interim Report,https://africanfinancials.com/document/ke-lbty-2024-ir-hy-3/,https://africanfinancials.com/company/ke-lbty/,12
I&M Group Plc (IMH.ke) 2024 Presentation,https://africanfinancials.com/document/ke-imh-2024-pr-00-3/,https://africanfinancials.com/company/ke-imh/,12
Liberty Kenya Holdings Limited (LBTY.ke) HY2024 Interim Report,https://africanfinancials.com/document/ke-lbty-2024-ir-hy-2/,https://africanfinancials.com/company/ke-lbty/,12
Liberty Kenya Holdings Limited (LBTY.ke) 2024 Annual Report,https://africanfinancials.com/document/ke-lbty-2024-ar-00-2/,https://africanfinancials.com/company/ke-lbty/,13
I&M Group Plc (IMH.ke) 2024 Presentation,https://africanfinancials.com/document/ke-imh-2024-pr-00-2/,https://africanfinancials.com/company/ke-imh/,13
Kakuzi Limited (KUKZ.ke) 2024 Annual Report,https://africanfinancials.com/document/ke-kukz-2024-ar-00/,https://africanfinancials.com/company/ke-kukz/,13
Liberty Kenya Holdings Limited (LBTY.ke) HY2024 Interim Report,https://africanfinancials.com/document/ke-lbty-2024-ir-hy/,https://africanfinancials.com/company/ke-lbty/,13
I&M Group Plc (IMH.ke) 2024 Abridged Report,https://africanfinancials.com/document/ke-imh-2024-ab-00/,https://africanfinancials.com/company/ke-imh/,13
Jubilee Holdings Limited (JUB.ke) 2024 Abridged Report,https://africanfinancials.com/document/ke-jub-2024-ab-00/,https://africanfinancials.com/company/ke-jub/,13
HF Group Limited (HFCK.ke) 2024 Abridged Report,https://africanfinancials.com/document/ke-hfck-2024-ab-00/,https://africanfinancials.com/company/ke-hfck/,13
Kenya Re-Insurance Corporation Limited (KNRE.ke) 2024 Abridged Report,https://africanfinancials.com/document/ke-knre-2024-ab-00/,https://africanfinancials.com/company/ke-knre/,13
Diamond Trust Bank of Kenya Limited (DTK.ke) 2024 Abridged Report,https://africanfinancials.com/document/ke-dtk-2024-ab-00/,https://africanfinancials.com/company/ke-dtk/,13
Kenya Airways Limited (KQ.ke) 2024 Abridged Report,https://africanfinancials.com/document/ke-kq-2024-ab-00/,https://africanfinancials.com/company/ke-kq/,13
CIC Insurance Group (CIC.ke) 2024 Abridged Report,https://africanfinancials.com/document/ke-cic-2024-ab-00/,https://africanfinancials.com/company/ke-cic/,13
Kakuzi Limited (KUKZ.ke) 2024 Abridged Report,https://africanfinancials.com/document/ke-kukz-2024-ab-00/,https://africanfinancials.com/company/ke-kukz/,13
Limuru Tea PLC (LIMT.ke) 2024 Abridged Report,https://africanfinancials.com/document/ke-limt-2024-ab-00/,https://africanfinancials.com/company/ke-limt/,14
NCBA Group PLC (NCBA.ke) 2024 Abridged Report,https://africanfinancials.com/document/ke-ncba-2024-ab-00/,https://africanfinancials.com/company/ke-ncba/,14
